channelId,textDisplay,likeCount,publishedAt,updatedAt
UCtiOJd-iMW11YkEPYkiSKpw,"Please tell where can I learn all these
Technologies",0,2024-07-15T16:18:58Z,2024-07-15T16:18:58Z
UC_4bZQQrPubn-09yFgqZyLg,Very clear explanation. Thank you!,0,2024-07-15T15:27:25Z,2024-07-15T15:27:25Z
UCEw3ihxoH6O0DzCTmPLgzzw,Give this lady a vacation! this is her way of asking it out loud😂,258,2024-07-15T15:00:05Z,2024-07-15T15:00:05Z
UCLf12VOe_MlWb8FcG9BTWzg,"It's  serf many dialectical lines of measure getting our needs and demands from a back drop where companies can be specialized or basically lobby ordering and cateregorizing lines of measure. 
The way we prescribe realism over anti realism in prenticious anthromorphized tuned weighred models .
Or those more pragmatic common sense objectivism proper longitude and latitude built on oreintation and direction plus triangulation of thermodynamical systems in the world around us.  Not everyone has specifically esoterica America & english encoded with pure intent for this computational infrastructure",0,2024-07-15T14:17:36Z,2024-07-15T14:54:56Z
UCT4-NtC9qgqMRlon4Exf1eg,impressive rorrim writing🙃,0,2024-07-15T14:12:10Z,2024-07-15T14:12:10Z
UCbu88BRC3LrXsB8O2_ap4FA,Excellent explanation of the next phase of AI development. Never a dull moment these days in the age of AI!  I’ve been enjoying IBM courses via Coursera,0,2024-07-15T13:58:40Z,2024-07-15T13:58:40Z
UCeVxQ49rWBYKuPTQ2A8F4TA,"Thank You for the high-level overview!
It would be interesting to hear more about tradeoffs between the programmatic and agent approaches (use cases, how agents can be embedded into the existing systems, etc).",2,2024-07-15T13:25:45Z,2024-07-15T13:25:45Z
UCnq0cH2LjMILBnDi8JR6mrQ,Don't work under table pressure by someone😂,0,2024-07-15T13:00:05Z,2024-07-15T13:00:05Z
UCnq0cH2LjMILBnDi8JR6mrQ,dooG,0,2024-07-15T12:55:42Z,2024-07-15T12:55:42Z
UC-R6i8MfgnisRvJyEy41fHw,I really enjoyed Maya Murad. As a female I appreciate female teachers and I think she is a good choice. I would appreciate it if she taught other topics about AI. ^^,0,2024-07-15T12:48:01Z,2024-07-15T12:48:01Z
UCvOU2uZ_tAaJOTaJNT73rzQ,This is by far the best explanation of what exactly an AI agent is.,167,2024-07-15T12:47:19Z,2024-07-15T12:47:19Z
UCi-g-DF3nFjSohY8ppIWBxw,She is brighter so it hard to see the text,1,2024-07-15T12:09:30Z,2024-07-15T12:09:30Z
UCz91o3Xclk7htNnNteUqj_A,Excellent 👍 !!,0,2024-07-15T11:44:41Z,2024-07-15T11:44:41Z
UCST_7dsPall6gqcPXLzvR-A,"The big question is: is it more cost-efficient to use AI to solve mostly redundant, repetitive and easy problems? It is cool to see AI generate tasks for teams based on technical requirements or plan holiday, but is this automation worth the money? Are all of those low value added organization/office tasks where labour is cheep anyway?  What about industrial AI? I think this concept don't even make sense, it is against principle logic of automated industrial production. You can implement it, but it will probably result in more costs than value added to the products. 
Will cost of AI usage fell down when it will scale? 
Not sure about this, agents are good to move towards some more realistic usage of LLM",0,2024-07-15T11:39:53Z,2024-07-15T11:42:08Z
UCa_rbcCRdnhgtHxZixCQ5fQ,"you guys are brave, still calling this AI when it's obviously not. you'd think you'd be worried about being sued for fraudulent advertising",0,2024-07-15T11:27:32Z,2024-07-15T11:27:51Z
UCT3hnFXyylFwmYNOIh5V90A,Useful.,0,2024-07-15T11:18:59Z,2024-07-15T11:18:59Z
UCfealIRbVq2fc4KRvBcJfRw,Compound*,0,2024-07-15T10:56:17Z,2024-07-15T10:56:17Z
UCEagkpFtCIti3UTmAi1qpNg,Great explanation!,0,2024-07-15T10:50:56Z,2024-07-15T10:50:56Z
UCjb1OgbW164J9Yr7qfwTwSg,"Great clarify
Thank you Maya.",0,2024-07-15T10:50:35Z,2024-07-15T10:50:35Z
UCFNtKmS0R1R9MJZsC9GYvZA,"Great explanation. 1 question, how to set the control logic?",0,2024-07-15T10:25:29Z,2024-07-15T10:25:29Z
UCxV_66Vt-1oM9lILx1EP3Dw,Excellent explanation and overview of the improvements in LLM apps!,1,2024-07-15T10:21:58Z,2024-07-15T10:21:58Z
